Country,Keyword,Title,URL,Date
Türkiye,earthquake,"Dün gece deprem oldu mu ? İzmirde , İstanbulda , Ankarada deprem mi oldu ? 24 Şubat dün gece deprem mi oldu ? ",https://www.haberler.com/haberler/dun-gece-deprem-oldu-mu-izmir-de-istanbul-da-16882679-haberi/,N/A
Türkiye,earthquake,Japon deprem uzmanı Moriwakiden İstanbul depremi açıklaması ! 5 noktaya dikkat çekti,https://www.f5haber.com/hurriyet/japon-deprem-uzmani-moriwakiden-istanbul-depremi-aciklamasi-5-noktaya-dikkat-cekti-6550633,N/A
Türkiye,earthquake,Malatya ve Kahramanmaraş  ta deprem ! AFAD ve Kandilli 20 Şubat 2024 son depremler listesi ile az deprem mi oldu ? ,https://www.haberturk.com/malatya-ve-kahramanmaras-ta-deprem-afad-ve-kandilli-20-subat-2024-son-depremler-listesi-ile-az-deprem-mi-oldu-3662611,N/A
Türkiye,earthquake,Malatya ve Kahramanmaraş  ta deprem ! AFAD ve Kandilli 20 Şubat 2024 salı bugün son depremler listesi ile deprem mi oldu ? ,https://www.haberturk.com/malatya-ve-kahramanmaras-ta-deprem-afad-ve-kandilli-20-subat-2024-sali-bugun-son-depremler-listesi-ile-deprem-mi-oldu-3662611,N/A
Türkiye,earthquake,"Belediye başkanı depremi konuşurken deprem oldu , panik oluştu",https://www.tgrthaber.com.tr/gundem/belediye-baskani-depremi-konusurken-deprem-oldu-panik-2933022,N/A
Türkiye,earthquake,Japon deprem uzmanından İstanbul için korkutan uyarı,https://www.internethaber.com/japon-deprem-uzmanindan-istanbul-icin-korkutan-uyari-2342025h.htm,N/A
Türkiye,earthquake,SON DEPREMLER ! Az önce deprem mi oldu ? 23 Şubat en son deprem nerede oldu ? Kandilli Rasathanesi ve AFAD anlık son depremler listesi ! ,https://www.turkiyegazetesi.com.tr/haberler/son-depremler-az-once-deprem-mi-oldu-23-subat-en-son-deprem-nerede-oldu-1023642,N/A
Türkiye,earthquake,"Deprem mi oldu , nerede deprem oldu ? ( 10 Aralık son depremler verileri ) ","https://www.ntv.com.tr/turkiye/deprem-mi-oldu-nerede-deprem-oldu-10-aralik-son-depremler-verileri,kuzSLrW--ESWEtoYVQMvPA",N/A
Türkiye,earthquake,Malatya ve Kahramanmaraş  ta deprem ! AFAD ve Kandilli 21 Şubat Çarşamba bugün son depremler listesi ile az önce deprem mi oldu ? ,https://www.haberturk.com/malatya-ve-kahramanmaras-ta-deprem-afad-ve-kandilli-21-subat-carsamba-bugun-son-depremler-listesi-ile-az-once-deprem-mi-oldu-3662611,N/A
Türkiye,earthquake,Bursada Gemlik Körfezinde 3 . 7 şiddetinde deprem,https://www.tgrthaber.com.tr/gundem/bursada-gemlik-korfezinde-37-siddetinde-deprem-2919354,N/A
Türkiye,earthquake,Marmara Denizinde 3 . 7 büyüklüğünde deprem,https://www.ensonhaber.com/gundem/marmara-denizinde-37-buyuklugunde-deprem-39798,N/A
Türkiye,earthquake,Prof . Dr . Ersoy uyardı : Kaçmak gmek depreme karşı tedbir değil,https://www.finansgundem.com/haber/prof-dr-ersoy-uyardi-kacmak-gocmek-depreme-karsi-tedbir-degil/1773475,N/A
Türkiye,earthquake,"Son Depremler ! Bugün İstanbulda deprem mi oldu ? 14 Şubat AFAD ve Kandilli deprem listesi ! 14 Şubat Ankarada , İzmirde deprem mi oldu ? ",https://www.haberler.com/haberler/son-depremler-bugun-istanbul-da-deprem-mi-oldu-16851305-haberi/,N/A
Türkiye,earthquake,"Son Depremler ! Bugün İstanbulda deprem mi oldu ? 16 Şubat AFAD ve Kandilli deprem listesi ! 16 Şubat Ankarada , İzmirde deprem mi oldu ? ",https://www.haberler.com/haberler/son-depremler-bugun-istanbul-da-deprem-mi-oldu-16858837-haberi/,N/A
Türkiye,earthquake,"Fransız deprem uzmanı geldi , inceledi ! 2 bölgede 7  den büyük deprem alarmı ! ",https://www.internethaber.com/fransiz-deprem-uzmani-geldi-inceledi-2-bolgede-7den-buyuk-deprem-alarmi-2354343h.htm,N/A
Türkiye,earthquake,"SON DAKİKA DEPREM HABERİ | 1 Mart 2024 AFAD ve Kandilli son depremler listesi ile deprem mi oldu , nerede deprem oldu ? ",https://www.haberturk.com/son-dakika-deprem-haberi-1-mart-2024-afad-ve-kandilli-son-depremler-listesi-ile-deprem-mi-oldu-nerede-deprem-oldu-3665406,N/A
Türkiye,earthquake,DEPREM Mİ OLDU ? SON DAKİKA ! Ağrı  da kaç büyüklüğünde deprem oldu ? ,https://www.haberler.com/haberler/deprem-mi-oldu-son-dakika-agri-da-kac-16902879-haberi/,N/A
Türkiye,earthquake,Gaziantepte gece yarısı korkutan deprem ! ,https://beyazgazete.com/haber/2023/12/13/gaziantep-te-gece-yarisi-korkutan-deprem-6954545.html,N/A
Türkiye,earthquake,Elazığ depreminin merkez üssü Sivricenin çehresi dirençli konutlarla değişiyor,https://www.aa.com.tr/tr/pg/foto-galeri/2024311436_2024311436_elazig-depreminin-merkez-ussu-sivricenin-cehresi-direncli-konutlarla-degisiyor/0,N/A
Türkiye,earthquake,Deprem bölgesinde 6 Şubattan bu yana 196 bin 434 bebek dünyaya geldi,https://www.ensonhaber.com/gundem/deprem-bolgesinde-6-subattan-bu-yana-196-bin-434-bebek-dunyaya-geldi,N/A
Türkiye,earthquake,Japon deprem uzmanı Moriwakiden İstanbul depremi açıklaması ! 5 noktaya dikkat çekti,https://www.hurriyet.com.tr/gundem/japon-deprem-uzmani-moriwakiden-istanbul-depremi-aciklamasi-5-noktaya-dikkat-cekti-42375657,N/A
Türkiye,earthquake,Japon deprem uzmanından İstanbul için  kentsel dönüşüm  uyarısı,https://www.haberturk.com/eskisehir-haberleri/105851305-japon-deprem-uzmanindan-istanbul-icin-kentsel-donusum-uyarisi,N/A
Türkiye,earthquake,"Dün gece deprem oldu mu ? İzmirde , İstanbulda , Ankarada deprem mi oldu ? 17 Şubat dün gece deprem mi oldu ? ",https://www.haberler.com/haberler/dun-gece-deprem-oldu-mu-izmir-de-istanbul-da-16862072-haberi/,N/A
Türkiye,earthquake,"Bursada deprem mi oldu ? SON DAKİKA ! Bursada deprem kaç şiddetinde , nerede oldu ? ",https://www.turkiyegazetesi.com.tr/gundem/bursada-deprem-mi-oldu-son-dakika-bursada-deprem-kac-siddetinde-nerede-1023635,N/A
Türkiye,earthquake,Malatya Büyükşehir Belediyesi depremde hayatını kaybedenler için anıt yaptırdı,https://www.ensonhaber.com/gundem/malatya-buyuksehir-belediyesi-depremde-hayatini-kaybedenler-icin-anit-yaptirdi,N/A
Türkiye,earthquake,"Son Depremler ! Bugün İstanbulda deprem mi oldu ? 12 Şubat AFAD ve Kandilli deprem listesi ! 12 Şubat Ankarada , İzmirde deprem mi oldu ? ",https://www.haberler.com/haberler/son-depremler-bugun-istanbul-da-deprem-mi-oldu-16845777-haberi/,N/A
Türkiye,earthquake,"Son Depremler ! Bugün İstanbulda deprem mi oldu ? 17 Şubat AFAD ve Kandilli deprem listesi ! 17 Şubat Ankarada , İzmirde deprem mi oldu ? ",https://www.haberler.com/haberler/son-depremler-bugun-istanbul-da-deprem-mi-oldu-16861886-haberi/,N/A
Türkiye,earthquake,Japon deprem uzmanı Moriwakiden İstanbul için  yumuşak zemin  uyarısı,https://www.birgun.net/haber/japon-deprem-uzmani-moriwaki-den-istanbul-icin-yumusak-zemin-uyarisi-490575,N/A
Türkiye,earthquake,Bilecikte deprem mi oldu ? Deprem oldu mu ? Deprem kaç büyüklüğünde oldu ? ,https://www.haberler.com/haberler/bilecik-te-deprem-mi-oldu-deprem-oldu-mu-16881042-haberi/,N/A
Türkiye,earthquake,Ýzmirde Üst Üste Deprem Sonrasý Naci Görürden Korkutan Uyarý,https://www.memurlar.net/haber/1093803/izmir-de-ust-uste-deprem-sonrasi-naci-gorur-den-korkutan-uyari.html,N/A
Türkiye,earthquake,Japon deprem uzmanından İstanbul için  yumuşak zemin  uyarısı ! Riskli ilçeleri tek tek açıkladı,https://www.mynet.com/galeri/japon-deprem-uzmanindan-istanbul-icin-yumusak-zemin-uyarisi-riskli-ilceleri-tek-tek-acikladi-110107169245,N/A
Türkiye,earthquake,"Akdeniz ve Gaziantepte korkutan deprem ! İşte 13 Aralık 2023 Kandilli Rasathanesi ve AFAD son depremler listesi ile deprem mi oldu , nerede ? ",https://www.haberturk.com/akdeniz-ve-gaziantep-te-korkutan-deprem-iste-13-aralik-2023-kandilli-rasathanesi-ve-afad-son-depremler-listesi-ile-deprem-mi-oldu-nerede-3644502,N/A
Türkiye,earthquake,Naci Görürden kritik deprem uyarısı,https://www.tgrthaber.com.tr/gundem/naci-gorurden-kritik-deprem-2933099,N/A
Türkiye,earthquake,Az önce deprem mi oldu ? SON DEPREMLER ! 18 Şubat en son deprem nerede oldu ? Kandilli Rasathanesi ve AFAD son depremler listesi ! ,https://www.turkiyegazetesi.com.tr/haberler/az-once-deprem-mi-oldu-son-depremler-18-subat-en-son-deprem-nerede-oldu-1022294,N/A
Türkiye,earthquake,"SON DAKİKA | Bursada deprem mi oldu ? Yalova , İstanbul deprem mi oldu ? 25 Şubat Gemlik deprem",https://www.tgrthaber.com.tr/gundem/son-dakika-bursada-deprem-mi-oldu-yalova-istanbul-deprem-mi-oldu-25-subat-gemlik-2934345,N/A
Türkiye,earthquake,AFAD duyurdu : Vanda deprem ! İşte ilk veriler ... ,https://www.turkiyegazetesi.com.tr/gundem/afad-duyurdu-vanda-deprem-iste-ilk-1023931,N/A
Türkiye,earthquake,Bu iller için flaş deprem açıklaması : 7 ve üstü deprem bekleniyor ! ,http://www.egehaber.com/bu-iller-icin-flas-deprem-aciklamasi-7-ve-ustu-deprem-bekleniyor-626333/,N/A
Türkiye,earthquake,İstanbul ve Bursada hissedilen deprem | AFAD ve Kandilliden ilk açıklama,https://www.odatv.com/guncel/istanbul-ve-bursada-hissedilen-deprem-afad-ve-kandilliden-ilk-aciklama-son-depremler-listesi-120029965,N/A
Türkiye,earthquake,Esenyurt Belediyesi Deprem Dirençli Kent Programı Başlatıldı,https://www.haberler.com/esenyurt-belediyesi-deprem-direncli-kent-programi-baslatildi-16623958-haberi/,N/A
Türkiye,earthquake,"Marmara Denizinde 3 , 7 büyüklüğünde deprem meydana geldi ! Sarsıntı İstanbulda da hissedildi",https://www.haberler.com/marmara-denizi-nde-3-7-buyuklugunde-deprem-16624884-haberi/,N/A
Türkiye,earthquake,"Marmara Denizinde 3 , 7 büyüklüğünde deprem meydana geldi ! Sarsıntı İstanbulda da hissedildi",https://www.haberler.com/haberler/marmara-denizi-nde-3-7-buyuklugunde-deprem-16624884-haberi/,N/A
Türkiye,earthquake,"SON DEPREMLER | 28 Şubat 2024 AFAD ve Kandilli son dakika deprem listesi ile az önce deprem mi oldu , nerede deprem oldu ? ",https://www.haberturk.com/son-depremler-28-subat-2024-afad-ve-kandilli-son-dakika-deprem-listesi-ile-az-once-deprem-mi-oldu-nerede-deprem-oldu-3664721,N/A
Türkiye,earthquake,Çanakkalede 4 . 6  lık deprem anı kameralarda ! Vatandaşlar böyle tepki verdi,https://www.turkiyegazetesi.com.tr/gundem/canakkalede-46lik-deprem-ani-kameralarda-vatandaslar-boyle-tepki-1024546,N/A
Türkiye,earthquake,Tekirdağ  da deprem | Kaç büyüklüğünde oldu ? SON DAKİKA ! 27 Şubat Tekirdağ  da deprem mi oldu ? ,https://www.tgrthaber.com.tr/aktuel/tekirdagda-deprem-kac-buyuklugunde-oldu-son-dakika-27-subat-tekirdagda-deprem-mi-2934828,N/A
Türkiye,earthquake,"  Seçilen Belediye Baþkanlarý , Kentlerinin Tehlike Analizini karmalý  ",https://www.memurlar.net/haber/1093291/secilen-belediye-baskanlari-kentlerinin-tehlike-analizini-cikarmali.html,N/A
Türkiye,earthquake,"Gemlikte deprem mi oldu ? SON DAKİKA 19 Şubat Gemlik , Yalova deprem kaç büyüklüğünde ? Son depremler ! ",https://www.tgrthaber.com.tr/aktuel/gemlikte-deprem-mi-oldu-son-dakika-19-subat-gemlik-yalova-deprem-kac-buyuklugunde-2932902,N/A
Türkiye,earthquake,Deprem uzmanı Şükrü Ersoy  deprem aktivitesi başladı  diyerek Marmara için uyardı,https://www.yenicaggazetesi.com.tr/deprem-uzmani-sukru-ersoy-deprem-aktivitesi-basladi-diyerek-marmara-icin-uyardi-744010h.htm,N/A
Türkiye,earthquake,Gaziantepte bir korkutan deprem daha,https://www.turkiyegazetesi.com.tr/gundem/gaziantepte-korkutan-1008314,N/A
Türkiye,earthquake,Malatyada depremde ölenlerin isimleri anıtta yaşatılıyor,https://www.haberturk.com/malatya-haberleri/105823966-malatyada-depremde-olenlerin-isimleri-anitta-yasatiliyor,N/A
Türkiye,earthquake,Deprem mi oldu ? Son dakika deprem ! Kandilli Rasathanesi ve AFAD son depremler,https://www.cnnturk.com/turkiye/deprem-mi-oldu-son-dakika-deprem-kandilli-rasathanesi-ve-afad-son-depremler,N/A
Türkiye,earthquake,Malatyada 4 . 3 büyüklüğünde deprem oldu,https://www.haberler.com/guncel/malatya-da-4-3-buyuklugunde-deprem-oldu-16867441-haberi/,N/A
Türkiye,earthquake,Şırnakta 3 . 5 büyüklüğünde deprem,https://www.birgun.net/haber/sirnak-ta-3-5-buyuklugunde-deprem-490039,N/A
Türkiye,earthquake,Japon deprem uzmanından İstanbul için  kentsel dönüşüm  uyarısı,https://www.dha.com.tr/gundem/japon-deprem-uzmanindan-istanbul-icin-kentsel-donusum-uyarisi-2359271,N/A
Türkiye,flooding,Israel begins flooding Gaza tunnels with seawater : Report,https://www.hurriyetdailynews.com/israel-begins-flooding-gaza-tunnels-with-seawater-report-188654,N/A
Türkiye,flooding,Elazığ  da şiddetli yağışlar köy yollarını vurdu,https://www.yenicaggazetesi.com.tr/elazigda-siddetli-yagislar-koy-yollarini-vurdu-744201h.htm,N/A
Türkiye,flooding,Hollandada Henk fırtınası sebebiyle Noord - Holland kentinde sel meydana geldi,https://www.aa.com.tr/tr/pg/foto-galeri/hollandada-henk-firtinasi-sebebiyle-noord-holland-kentinde-sel-meydana-geldi/0,N/A
Türkiye,flooding,Hollandada aşırı yağışların neden olduğu sele karşı önlemler alınıyor,https://www.aa.com.tr/tr/pg/foto-galeri/hollandada-asiri-yagislarin-neden-oldugu-sele-karsi-onlemler-aliniyor/0,N/A
Türkiye,flooding,Heavy downpour prompts school closures in Şanlıurfa,https://www.hurriyetdailynews.com/heavy-downpour-prompts-school-closures-in-sanliurfa-190735,N/A
Türkiye,flooding,"Kaymakam Memiş , fırtınadan zarar gören tatil sitelerinde incelemelerde bulundu İhlas Haber Ajansı",https://www.iha.com.tr/balikesir-haberleri/kaymakam-memis-firtinadan-zarar-goren-tatil-sitelerinde-incelemelerde-bulundu-45615020,N/A
Türkiye,flooding,Bodrumda pler taşkına sebep oluyor,https://www.haberler.com/yerel/bodrum-da-copler-taskina-sebep-oluyor-16596057-haberi/,N/A
Türkiye,flooding,Eurostar train services to and from London canceled after flooding,https://www.aa.com.tr/en/europe/eurostar-train-services-to-and-from-london-canceled-after-flooding/3096237,N/A
Türkiye,flooding,Uzmanından kar tahmini ! ,https://www.yeniakit.com.tr/haber/uzmanindan-kar-tahmini-1819971.html,N/A
Türkiye,flooding,Elazığ  da su taşkınlarına karşı ekipler çalışma başlattı - Elazığ Haber Haberleri,http://www.diyadinnet.com/elazig-da-su-taskinlarina-karsi-ekipler-calisma-baslatti-h304190/,N/A
Türkiye,flooding,"Schools closed , flights canceled as Cyclone Kirrily heads for Australia",https://www.aa.com.tr/en/asia-pacific/schools-closed-flights-canceled-as-cyclone-kirrily-heads-for-australia/3118113,N/A
Türkiye,flooding,İzmirin Dikili ve Bergama ilçelerinde sağanak sonrası dere taşkınları yaşandı,https://www.bursa.com/haber/izmirin-dikili-ve-bergama-ilcelerinde-saganak-sonrasi-dere-taskinlari-yasandi-853238.html,N/A
Türkiye,flooding,"Sakaryada sağanak sebebiyle yolları su bastı , heyelan oldu",https://www.finansgundem.com/haber/sakaryada-saganak-sebebiyle-yollari-su-basti-heyelan-oldu/1773492,N/A
Türkiye,flooding,Lübnanda sağanak taşkınlara yol açtı,https://dogruhaber.com.tr/haber/988562-lubnanda-saganak-taskinlara-yol-acti/,N/A
Türkiye,flooding,"Gençlik ve Spor Bakanı Bak , Tekirdağ  da spor kulübünün açılışına katıldı",https://www.haberturk.com/tekirdag-haberleri/33801192-genclik-ve-spor-bakani-bak-tekirdagda-spor-kulubunun-acilisina-katildi,N/A
Türkiye,flooding,Southern California under state of emergency as  atmospheric river  pounds region,https://www.aa.com.tr/en/americas/southern-california-under-state-of-emergency-as-atmospheric-river-pounds-region/3128645,N/A
Türkiye,flooding,"Sakaryada sağanak : Dereler taştı , yolları su bastı",https://dogruhaber.com.tr/haber/985703-sakaryada-saganak-dereler-tasti-yollari-su-basti/,N/A
Türkiye,flooding,"Sakaryayı sel vurdu : Dereler taştı , yollar su altında kaldı",https://www.internethaber.com/sakaryayi-sel-vurdu-dereler-tasti-yollar-su-altinda-kaldi-2341421h.htm,N/A
Türkiye,flooding,Global crisis unleashed : 2023 devastating floods,https://www.aa.com.tr/en/environment/global-crisis-unleashed-2023s-devastating-floods/3089736,N/A
Türkiye,flooding,25 yıldır Muğlayı yöneten CHPli Osman Gürün ardında enkaz bıraktı ! CHP belediyecilikte sınıfta kaldı,https://www.ahaber.com.tr/gundem/2024/01/14/25-yildir-muglayi-yoneten-chpli-osman-gurun-ardinda-enkaz-birakti-chp-belediyecilikte-sinifta-kaldi,N/A
Türkiye,flooding,"Sakarya sel suyuna gömüldü . Dereler taştı , yerleşim yerleri , tarım alanları ve yolları su bastı , heyelan oldu",https://www.medyatava.com/gundem/sakarya-sel-suyuna-gomuldu-dereler-tasti-yerlesim-yerleri-tarim-alanlari-ve-yollari-su-basti-heyelan-oldu-347914,N/A
Türkiye,flooding,"Floods , landslides in eastern DR Congo kill 40",https://www.aa.com.tr/en/africa/floods-landslides-in-eastern-dr-congo-kill-40/3094205,N/A
Türkiye,flooding,Prof . Dr . Mustafa Cin :  Küresel iklim değişikliğinin yıkıcı etkileri artacak ; afetler ve kuraklık kapıda  ,https://www.haberler.com/guncel/prof-dr-mustafa-cin-kuresel-iklim-degisikliginin-16615512-haberi/,N/A
Türkiye,flooding,"Heavy rains in northwestern Brazil force 11 , 000 to evacuate",https://www.aa.com.tr/en/americas/heavy-rains-in-northwestern-brazil-force-11-000-to-evacuate/3150569,N/A
Türkiye,flooding,Antray seferleri ne zaman başlayacak ? Antray çalışmaya başladı mı ? ,https://www.turkiyegazetesi.com.tr/gundem/antray-seferleri-ne-zaman-baslayacak-antray-calismaya-basladi-1021281,N/A
Türkiye,flooding,İklim değişikliği için korkutan uyarı !  Afetler ve kuraklık kapıda  ,https://www.haber61.net/bolgesel/iklim-degisikligi-icin-korkutan-uyari-afetler-ve-kuraklik-kapida-h552085.html,N/A
Türkiye,flooding,Bodrumda gelişigüzel atılan pler taşkına sebep oluyor,https://www.bursa.com/haber/bodrum-da-gelisiguzel-atilan-copler-taskina-sebep-oluyor-821591.html,N/A
Türkiye,flooding,Bodrumda gelişigüzel atılan pler taşkına sebep oluyor,https://www.ogunhaber.com/genel/bodrum-da-gelisiguzel-atilan-copler-taskina-sebep-oluyor-2606053h.html,N/A
Türkiye,flooding,"Severe storms , floods kill 10 in Australia , 6 in Thailand",https://www.aa.com.tr/en/asia-pacific/severe-storms-floods-kill-10-in-australia-6-in-thailand/3093496,N/A
Türkiye,flooding,Bakan Uraloğlu açtı ! Türkiyenin inşa ettiği Cibutinin ilk barajı hizmete alındı,https://www.ensonhaber.com/gundem/bakan-uraloglu-acti-turkiyenin-insa-ettigi-cibutinin-ilk-baraji-hizmete-alindi,N/A
Türkiye,flooding,İzmirin Dikili ve Bergama ilçelerinde sağanak sonrası dere taşkınları yaşandı,https://www.ogunhaber.com/genel/izmirin-dikili-ve-bergama-ilcelerinde-saganak-sonrasi-dere-taskinlari-yasandi-2636574h.html,N/A
Türkiye,flooding,"Artvin Borçkada sel , camide mahsur kaldılar",https://www.sondakika.com/guncel/haber-artvin-borcka-da-saganak-sonucu-olusan-selde-mahsu-16824174/,N/A
Türkiye,flooding,SGK : Zonguldak  ın Ereğli ilçesinde fatura / reçete teslim süresi uzatıldı,https://www.sabah.com.tr/yasam/sgk-zonguldakin-eregli-ilcesinde-faturarecete-teslim-suresi-uzatildi-6733831,N/A
Türkiye,flooding,"Köyleri su bastı , okullar tatil oldu ! Şanlıurfa - Mardin karayolu trafiğe kapatıldı",https://www.tgrthaber.com.tr/gundem/koyleri-su-basti-okullar-tatil-oldu-sanliurfa-mardin-karayolu-trafige-2932012,N/A
Türkiye,flooding,Silivride yoğun yağış Kula Deresini taşırdı : Sokaklar göle döndü,https://www.f5haber.com/hurriyet/silivride-yogun-yagis-kula-deresini-tasirdi-sokaklar-gole-dondu-6574717,N/A
Türkiye,flooding,Antalyada afet bölgesi ilan edilen 4 ilçe belli oldu İşte o ilçeler ! ,https://www.turkiyegazetesi.com.tr/gundem/antalyada-afet-bolgesi-ilan-edilen-4-ilce-belli-oldu-iste-o-1025226,N/A
Türkiye,flooding,Sağanak nedeniyle 10 bin dekar arazi su altında kaldı,https://www.sozcu.com.tr/saganak-nedeniyle-10-bin-dekar-arazi-su-altinda-kaldi-p16080,N/A
Türkiye,flooding,DİYARBAKIRDA SAĞANAK ; CADDE VE SOKAKLAR SUYLA DOLDU - Diyarbakır Haberleri,https://www.haberturk.com/diyarbakir-haberleri/105781609-diyarbakirda-saganak-cadde-ve-sokaklar-suyla-doldu,N/A
Türkiye,flooding,"Japonyadan Etiyopya , Somali ve Kenyaya milyon dolarlık yardım",https://www.yeniakit.com.tr/haber/japonyadan-etiyopya-somali-ve-kenyaya-milyon-dolarlik-yardim-1827953.html,N/A
Türkiye,flooding,Japonyadan 3 ülkeye 10 milyon dolarlık acil yardım,https://www.sabah.com.tr/dunya/japonyadan-3-ulkeye-10-milyon-dolarlik-acil-yardim-6816562,N/A
Türkiye,flooding,Japonyadan 3 ülkeye 10 milyon dolarlık acil yardım,"https://www.ntv.com.tr/dunya/japonyadan-3-ulkeye-10-milyon-dolarlik-acil-yardim,idNvsdMNyE2_oYdIzI0NWQ",N/A
Türkiye,flooding,Kahramanmaraş  ta şiddetli yağış su taşkınlarına neden oldu,https://www.internethaber.com/kahramanmarasta-siddetli-yagis-su-taskinlarina-neden-oldu-2341168h.htm,N/A
